ID,FirstName,LastName,Gender,Email,Department,ManagerEmail,Laptop,Monitor,Headset,CreatedDate,UpdatedDate
6ba81c6c-baef-42f0-a8c2-4e2678aa5a46,Brian,Mendoza,M,brian.mendoza@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2019-10-07,2020-06-23
38a5d3c8-ad04-4597-8abb-f290152d6f45,Bruce,Ward,M,bruce.ward2@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2020-08-16,2020-11-21
9a234429-ba8f-479f-ac1d-52bc77e50fd2,Joshua,Cruz,M,joshua.cruz@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,False,True,2022-07-09,2023-01-25
a5a70fe4-a9d9-4b66-abce-1d2a9fdc42d1,Teresa,Torres,F,teresa.torres@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2020-04-17,2020-05-07
2ea6f081-9a89-4ac6-8b55-34b4e0f3fcb9,Sandra,Garcia,F,sandra.garcia@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2021-01-02,2021-04-27
dfd0272e-217a-436f-be84-f96d5ec55ac2,Zoe,Martin,F,zoe.martin@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,False,2023-10-25,2024-09-19
76d43bf3-ff22-4e0d-9308-f7498d8dc088,Peter,Parker,M,peter.parker@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2020-05-22,2021-02-25
ad283b94-48bb-4010-866a-cbf5a03a9024,Eric,Thomas,M,eric.thomas@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2019-04-30,2020-02-01
58d2c0c3-812d-4a6d-b8f9-3c62b5eb4ff5,Arthur,Parker,M,arthur.parker@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,True,2022-02-11,2022-07-16
25287973-9448-407a-90f3-e83f0971845e,Brandon,Henderson,M,brandon.henderson@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2023-07-12,2023-10-21
704e0951-d4cb-44a7-a4e1-83fdb99495cc,Oscar,Kim,M,oscar.kim@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,False,True,2021-04-10,2022-01-13
a7087cb5-d349-46a0-ac0d-75a1a6fdbae2,Sean,Fisher,M,sean.fisher@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2019-03-31,2019-10-01
800426bc-a612-460f-b28e-0c09080c40c8,Jeffrey,Brooks,M,jeffrey.brooks@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2021-03-27,2021-05-26
279c3333-a233-476e-8971-aef3870060f3,Joshua,Gonzales,M,joshua.gonzales@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2023-03-28,2023-06-05
883457ab-df37-475f-b423-c1924eb60635,Alan,Wood,M,alan.wood@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,False,2019-12-09,2020-08-25
5b737b80-d647-4a48-99cf-c8208d53b068,Janice,Campbell,F,janice.campbell@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2023-11-08,2024-10-18
bfc57ef6-bd4f-47e6-835b-7f7002fc9d0b,Jason,Kelly,M,jason.kelly@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2019-12-09,2020-07-10
4150fcd8-fa2d-452c-b45c-8f564207162d,Joe,Stewart,M,joe.stewart@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,False,2018-03-11,2019-02-19
3ffd3ee4-c832-40f0-b36a-a436d3d200f5,Charles,Ramirez,M,charles.ramirez@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,False,2022-08-23,2023-06-28
53695eda-8fb4-4280-b149-9bafbdded29b,Rachel,Barnes,F,rachel.barnes@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",False,True,2020-09-05,2021-07-23
9262e698-ce14-49fd-b5af-7e8041caee52,Sebastian,Wright,M,sebastian.wright@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,False,True,2021-05-04,2021-09-28
a1b3c562-7af7-4813-81a0-f407e8ccc3fc,Jordan,Graham,M,jordan.graham@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,False,2021-05-07,2021-05-24
8b0672bc-8a4a-47d6-bac9-699983b37e89,Kenneth,Phillips,M,kenneth.phillips@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,False,2020-07-23,2020-09-12
6ea73675-accd-4271-8680-fd5efe57034c,Martha,Hughes,F,martha.hughes@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,False,2021-10-06,2022-01-04
b56f358c-2439-4e61-8b4d-db21d33629a2,Carolyn,Murphy,F,carolyn.murphy@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2020-04-11,2020-08-07
629b0a07-9e47-4ef7-becc-3d3b18aef466,Kenneth,Turner,M,kenneth.turner@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2020-08-23,2021-02-08
491298b4-e6a9-4283-b4b4-8161a6d2ff63,Evelyn,Baker,F,evelyn.baker@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2018-08-14,2018-10-15
1c640f54-30fa-440b-93e2-01eb6ac7dd35,Alan,Ramirez,M,alan.ramirez@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,True,2018-07-25,2019-04-30
a52a98a6-f115-4032-98bf-bfa46419ed87,Benjamin,Sullivan,M,benjamin.sullivan@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,False,2024-01-13,2024-09-06
b95e8253-d671-4547-9bc8-9069655b37bd,Shirley,Parker,F,shirley.parker2@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2020-02-24,2020-07-07
b4a944f8-692d-465a-855e-6bb1ae826701,Bryan,Price,M,bryan.price@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,False,2024-07-16,2024-10-08
5abda515-e01c-492b-8a78-d257238ca5e8,Andrew,Gutierrez,M,andrew.gutierrez@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2024-07-14,2025-01-04
21c763f6-d04f-4040-9cf2-d36b645268b2,Alice,Alexander,F,alice.alexander@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2023-11-11,2024-07-26
3b6e4b76-a40a-413e-bd73-060790dc5a3d,Jonathan,Ramos,M,jonathan.ramos@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2022-03-08,2022-05-01
94fd42fc-7229-4400-af43-f4b58dc9d34d,Olivia,Richardson,F,olivia.richardson@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,False,2021-12-04,2022-09-22
e1b92cf8-3fa4-43ba-b3da-ebc81fc08cbb,Alexander,Brown,M,alexander.brown@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2024-11-05,2025-06-26
3b061d85-b582-4dc6-962b-c3f591470963,Jason,Butler,M,jason.butler@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2024-05-11,2024-08-20
8e8dc18c-6ce3-412a-996c-82a528723017,Leonard,Ward,M,leonard.ward@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,False,True,2021-07-17,2022-02-05
e1eb0531-377c-444e-8ba5-48eef2877b98,Samantha,James,F,samantha.james@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2022-10-06,2023-05-26
84a13977-ac41-41b1-9212-26a1bb90b9c3,Mary,Edwards,F,mary.edwards@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,False,2022-08-17,2023-04-01
3bb78e6f-f8c1-4947-80cd-1675772fe3c7,Sophia,Perez,F,sophia.perez@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",False,True,2018-11-05,2018-11-22
770be51f-9fab-45ac-a78f-41ab07fa1cd1,Judith,Price,F,judith.price@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,False,False,2021-05-10,2022-02-17
aad58f31-52b0-422c-a3ab-63562192745a,Andrea,Jones,F,andrea.jones@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2018-03-23,2018-08-06
b9e43025-77c4-4547-9bf2-511cbd2c1bf8,David,Hall,M,david.hall@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,False,2022-04-06,2022-04-17
980eb60e-00cd-4cac-9846-e7deb75ac005,Anthony,Reed,M,anthony.reed@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2023-07-10,2024-06-03
b96c7550-9769-4bec-baf6-05241b9e5d95,Tyler,Morales,M,tyler.morales@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2018-07-21,2019-01-22
e2f18bf5-bb75-49b8-8e39-5cd0c1dbbb28,Wayne,Morris,M,wayne.morris@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,False,2021-02-19,2021-04-13
18ddcada-62e6-4be6-b5de-e1aaa83346c8,Patrick,Gutierrez,M,patrick.gutierrez@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2021-03-16,2021-04-10
01ae7f8b-00f4-4388-82ea-ea2f3bf06706,Victoria,Lopez,F,victoria.lopez@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2019-07-22,2020-01-10
112071ab-b3d0-4af4-97a9-d308a778f140,Heather,Mendoza,F,heather.mendoza@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2023-10-15,2024-02-19
9a6d9406-bffa-481a-8cbf-df443cab7e0c,Bobby,Brown,M,bobby.brown@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,False,True,2022-06-14,2022-08-06
cbb99b04-e466-467e-957e-d41370f6a3f0,Margaret,Jenkins,F,margaret.jenkins@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2018-11-27,2019-08-24
be82617f-ea38-4232-b542-f5ec8cc0896a,Kevin,Cruz,M,kevin.cruz@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2021-11-09,2022-05-16
69d491cc-e943-4f17-ad1d-07a08dbe177e,Diane,Murphy,F,diane.murphy@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2018-04-27,2018-11-01
0322a286-0ac5-4753-b40c-2ec006978d83,Richard,Miller,M,richard.miller@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2024-12-12,2025-04-26
5483d4ba-5b92-429f-87fa-330ceb0a8a5c,Noah,Edwards,M,noah.edwards@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2023-11-01,2024-06-06
87e0ba47-5305-45cf-8571-368aae62fe2c,Helen,Smith,F,helen.smith@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2020-05-13,2021-02-13
1f8b4bef-1425-48a4-8072-91cf9e4b3893,Eric,Rogers,M,eric.rogers@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,False,2020-03-01,2020-07-11
d05137ed-2d74-4d2f-99fd-e3d368d1a0fb,Mary,Morales,F,mary.morales@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",False,True,2019-04-05,2019-05-25
370b9bd6-c07c-4275-87c6-4d36c92d7748,Kathleen,Roberts,F,kathleen.roberts@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,False,2020-06-07,2020-06-22
0582186f-76ca-4295-bcd7-e4af2e71dd2a,Jennifer,Ward,F,jennifer.ward@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2018-09-01,2019-07-22
6d11b22c-c623-41f7-8600-cfbdcfbc8d96,Danielle,Kelly,F,danielle.kelly@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2020-05-12,2020-09-28
0383d3e6-040c-44c2-bbd3-f5a9f79d41c2,Nicholas,Roberts,M,nicholas.roberts@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2020-09-14,2020-10-18
19bc8c55-dbcf-44d2-871f-3ddc94f90fdc,Nicholas,Young,M,nicholas.young@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2022-04-20,2022-08-09
d59d1c0e-9012-4f46-bede-e876e9986bef,Shirley,Ross,F,shirley.ross@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,False,False,2024-10-09,2025-02-13
2597ecbf-189c-46f4-99a6-82419fe8fcbc,Roy,Nguyen,M,roy.nguyen@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2022-04-13,2022-05-20
ca1668b1-d0c5-4b24-a170-ce2519e31252,Samantha,Martin,F,samantha.martin@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2019-02-09,2019-05-21
00f88035-6a40-4b46-ad89-04c9be7986c4,Hannah,Jordan,F,hannah.jordan@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,False,2019-02-25,2019-09-28
47fc0cf1-195d-4071-af7f-58c008470f8c,Amy,Jones,F,amy.jones@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,False,2024-12-01,2025-09-12
16e79f61-3ec8-4b8a-a931-afca5c09da45,Timothy,Morales,M,timothy.morales@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2024-10-29,2025-01-07
42745496-8445-4e8a-b5ce-2109e5d6bbd4,Steven,Carter,M,steven.carter@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2019-01-28,2019-06-21
0fbf1bf0-23b0-4ef8-8376-fbd70dc9493d,Lawrence,Robinson,M,lawrence.robinson@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,False,2020-03-25,2021-01-20
fd508ed9-389b-4021-bd23-006615c83f91,Arthur,Romero,M,arthur.romero@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,False,2020-06-29,2021-01-05
e1efad5e-1eab-44b3-a649-45f1658caf41,Alexis,Turner,F,alexis.turner@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2022-03-24,2022-08-22
8583ab0d-29bd-4adc-ad9b-48f43b6bd159,Helen,Baker,F,helen.baker2@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2023-09-18,2024-07-09
ed9fa4d3-f4de-4578-82db-6fb8d5bd1692,Melissa,Evans,F,melissa.evans@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2022-05-04,2022-11-08
c32cbd94-9153-4e22-94a2-90aae5bd8ca4,Kyle,Cooper,M,kyle.cooper@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2023-05-25,2023-11-26
9e6e6fce-919c-4ae4-9ee5-bba2bfbffdf6,Andrew,Edwards,M,andrew.edwards@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,True,2024-09-25,2025-02-17
1a3f19b1-e76a-411f-980d-442e562aa659,Lawrence,Brown,M,lawrence.brown@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2019-08-03,2020-07-21
03d3b097-dd68-495f-acb9-d62b16530957,Deborah,Vasquez,F,deborah.vasquez@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,True,2018-09-28,2019-06-26
0030a004-6bb2-4a1c-b6c4-ef45f8a3a264,Albert,Nguyen,M,albert.nguyen@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2021-08-29,2022-05-29
f1661ada-3a9f-44ed-ac4b-a838039839fb,Vincent,Torres,M,vincent.torres@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,False,False,2021-11-03,2022-04-19
b2e37c26-a3db-45f7-878d-d1b1601c61bb,Mark,Castillo,M,mark.castillo@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,True,2024-11-14,2025-06-16
f69ae9c4-9147-4a6b-8f84-dd8c854c0212,Victoria,Johnson,F,victoria.johnson@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,False,2018-02-21,2018-10-08
61408f57-1c12-485f-8486-ab03a833a1f0,Jeffrey,Martin,M,jeffrey.martin@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2018-02-07,2018-03-01
f50a8acf-9d01-4ff6-ac03-e80e985e72b7,Nicholas,Lewis,M,nicholas.lewis2@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,False,True,2022-04-26,2023-02-10
aecf449c-9924-40ec-bc42-95e220ee0e5f,Stephanie,Castillo,F,stephanie.castillo@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2019-07-08,2020-05-12
9b8f58aa-80ed-4930-9bae-f32821be3e72,Grace,Scott,F,grace.scott@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,False,True,2020-08-08,2020-10-11
fc1ab620-6b15-493d-8b68-90216a63cb9c,Philip,Richardson,M,philip.richardson@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,False,False,2023-01-23,2023-11-22
cb5687d2-928f-48c8-90a3-cd365069e3d8,Leonard,Gutierrez,M,leonard.gutierrez@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,False,2022-01-01,2022-07-27
50a816ab-9678-4059-b4c1-35aacd4d42ff,Stephen,Morris,M,stephen.morris@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2021-04-20,2021-12-03
b87facea-fce8-48cb-9618-3d4a0d0d01f9,Alan,Jimenez,M,alan.jimenez@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,False,False,2022-11-29,2023-03-19
43fabdcf-55f7-4c10-b30e-2f35447907cf,Tyler,Diaz,M,tyler.diaz@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2021-06-03,2022-02-07
e383b520-38c1-4375-9ce7-6d87e8762dd0,Thomas,Hamilton,M,thomas.hamilton@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,False,2024-12-16,2024-12-24
1da71a0e-6b7f-4ea2-95db-f78d9e3c8ca8,Matthew,Castillo,M,matthew.castillo@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2018-08-01,2018-08-07
82ec8878-2d36-4ad7-be65-e3cc3695e262,Judy,Anderson,F,judy.anderson@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,False,True,2018-06-13,2019-02-07
fd3497f1-299d-4c4c-a26e-fadb371dab88,Bobby,Bennett,M,bobby.bennett@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,True,2019-11-09,2020-04-03
4074ed1b-2b0a-4b9e-8e0b-3b5e5d2a713f,Stephen,Ward,M,stephen.ward@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,False,2023-01-28,2023-04-08
da5fd9cf-08ee-4ea8-9d98-3bd474e4fd96,Helen,Jimenez,F,helen.jimenez@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,False,False,2021-10-20,2022-02-10
764ba250-001d-40f0-9494-11a9ca657510,Marie,Reed,F,marie.reed@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2019-08-28,2019-11-05
507b9715-377d-44e3-93d9-f6e306512887,Willie,Stewart,M,willie.stewart@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,False,2020-01-31,2020-05-07
2f77da60-f2ca-4a87-ac20-2b79609aee42,Edward,Collins,M,edward.collins@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,False,2019-07-20,2020-02-23
3777c11c-e221-46e2-94c4-cf5add57cb10,Deborah,Henderson,F,deborah.henderson@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2020-11-07,2020-12-24
c3b5b425-4f60-49f4-8ef8-67eff32c1c52,Sarah,Stewart,F,sarah.stewart@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2023-01-14,2023-02-06
7f44b5f2-826d-4aa4-8366-43691964d228,Stephanie,Flores,F,stephanie.flores@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,True,2023-11-15,2024-04-28
778b911a-2eb2-4868-bb23-0fc6460f0e1d,Gerald,Anderson,M,gerald.anderson@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",False,False,2024-05-22,2025-04-07
d750db73-becc-4d3b-bee9-0653def11030,Sharon,Smith,F,sharon.smith@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,False,2018-06-02,2018-12-15
99a46e90-580c-4c13-86b9-3ddbeb9e1d53,Austin,Moore,M,austin.moore@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2019-07-28,2019-12-26
28dae5d0-2adc-427f-aa2f-a6ebeb551c0e,Gregory,Patterson,M,gregory.patterson@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2018-10-20,2019-03-03
12a057fc-c7d0-4fc9-a940-e084bd2bd393,Marcus,Garcia,M,marcus.garcia2@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,False,2024-04-10,2025-01-31
743b0543-e199-428f-b77d-fcdfbeb3a389,Gregory,Edwards,M,gregory.edwards@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2022-04-24,2022-06-03
5ca2c223-8662-4139-b341-4352e46e250a,George,Cook,M,george.cook@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,False,2019-12-07,2020-11-20
7c227cc3-5198-497c-9c40-3345c92cf41a,Christine,Sanders,F,christine.sanders@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",False,False,2022-03-21,2023-03-20
75e1563b-b559-4bd2-a1b0-0b5a7405e261,Maria,Adams,F,maria.adams@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2023-03-01,2023-10-25
fd01adc9-04b0-437a-8fe8-65c6b29c2dc1,Terry,Barnes,M,terry.barnes@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,False,False,2024-03-13,2024-06-30
07b85664-aac7-475e-9ab6-71565b979e42,Joe,Evans,M,joe.evans@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",True,False,2021-05-04,2022-03-24
0c45ba9b-1180-4fbf-8a28-52d99992ddb6,Jonathan,Henderson,M,jonathan.henderson@company.com,management,matthew.diaz.ceo@company.com,ThinkPad X1 Carbon,True,False,2018-08-24,2019-07-01
de206801-54f7-4d80-8987-0766baaaec2d,Jessica,White,F,jessica.white@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2019-05-20,2019-11-11
fc55bcbf-c868-4b9d-aa4a-db36d86f097e,Donna,Jones,F,donna.jones@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,False,True,2020-11-18,2021-08-13
170faf0a-8365-476d-b9d4-e5547e1a8a75,Alexander,Price,M,alexander.price@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,False,2019-07-01,2020-03-27
8aecd745-f914-483c-afaa-5fe1e94e11cd,Judith,Diaz,F,judith.diaz@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2020-10-14,2020-10-15
4b505050-6aa5-4db4-b908-3b1eb6ad4dd7,Stephanie,Wood,F,stephanie.wood@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,False,2024-05-02,2025-02-24
3e17a1ed-d4ce-4130-b83e-d9116d5ab6fb,Adam,Jenkins,M,adam.jenkins@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,False,False,2020-11-27,2021-02-16
b6a406f0-c716-41c6-bc63-6b92d3d6cf14,Matthew,Bailey,M,matthew.bailey@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",True,True,2019-09-02,2020-05-05
0a98aeeb-d866-4742-b4c2-91c2f40d2bec,Cynthia,Williams,F,cynthia.williams@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,False,2020-08-12,2020-10-22
73b4ffc7-9394-4446-b1be-4111c4aa842c,Emma,Butler,F,emma.butler@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2023-07-30,2024-02-13
3511d497-8f4b-4781-9f05-bd80ce25faf0,Frances,Young,F,frances.young@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,False,2020-07-28,2021-02-25
3befb2bf-a05e-4ea3-8f6d-447e16303b8e,Austin,Moore,M,austin.moore2@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,True,2024-01-17,2024-03-21
6a42b133-0ffc-41ce-a92d-2da2462f0d67,Thomas,Jenkins,M,thomas.jenkins@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,True,2018-08-21,2019-02-27
96c23a88-b8c9-47d6-9fda-4e65d2a7cf1d,Sophia,Perry,F,sophia.perry@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2019-10-17,2020-06-01
368254dc-f9dc-4112-a951-7e8658e7a2a0,Willie,Robinson,M,willie.robinson@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,False,2019-07-09,2019-09-14
da396f35-143e-49e5-866c-a9ae8b0b9602,Jacob,Jackson,M,jacob.jackson@company.com,management,matthew.diaz.ceo@company.com,Surface Laptop 5,True,True,2021-10-02,2022-08-25
df8f922d-f396-4d03-83f0-9e0035b6a439,Diane,Nelson,F,diane.nelson@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,False,False,2018-12-26,2019-06-04
34b1613c-0dc4-42a5-aeae-fe5baa09ab63,Christina,Nguyen,F,christina.nguyen@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2022-07-15,2023-06-30
7f16fd1e-057d-4fe2-b68f-4a1dc29a25c8,Linda,Hall,F,linda.hall@company.com,management,matthew.diaz.ceo@company.com,Dell Latitude 7440,True,True,2020-03-26,2021-03-20
4905a3d4-eb47-4564-bbfd-eba2c79d2868,Stephen,Green,M,stephen.green@company.com,management,matthew.diaz.ceo@company.com,ThinkPad T14s,True,False,2019-06-12,2019-06-26
439207ae-aee2-4e1d-8780-bede15804657,Patrick,Diaz,M,patrick.diaz@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,True,True,2024-05-16,2024-11-04
bcb45e07-8251-4950-9165-647aa742e329,Frank,Sanchez,M,frank.sanchez@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,True,True,2022-05-07,2022-06-02
57d89410-b036-4f7e-9916-2d7e22fc7635,Richard,Gutierrez,M,richard.gutierrez@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2019-05-23,2020-03-09
2edf0021-007f-400a-ba7b-fb3ade7db3cc,Samantha,Price,F,samantha.price@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 14""",False,True,2022-03-10,2022-10-31
b5932162-9b8a-44ba-9cba-279ad1617cde,Jacob,Cruz,M,jacob.cruz@company.com,management,matthew.diaz.ceo@company.com,MacBook Air M2,False,False,2022-01-14,2022-11-11
ca76b828-cd5c-4116-bca4-f6d1f0ea4e23,Mason,Russell,M,mason.russell@company.com,management,matthew.diaz.ceo@company.com,Dell XPS 15,False,False,2018-05-29,2019-01-28
a946341f-c8a3-45f3-9c1e-bb95c56d04e9,Sean,Gonzales,M,sean.gonzales@company.com,management,matthew.diaz.ceo@company.com,HP EliteBook 840,True,True,2018-07-17,2019-01-16
8c21badf-4e1a-4360-9a37-19c10c65dd02,Michael,Price,M,michael.price@company.com,management,matthew.diaz.ceo@company.com,"MacBook Pro 16""",False,False,2024-03-02,2024-08-14
